product_id,category_name,name,description,image_url,price,created_by
2636,Indianwear-Women,AURELIA476 - Indianwear-Women,printed polyester mandarin womens flared kurta - blue,https://example.com/default-image.jpg,,
2637,Indianwear-Women,AURELIA477 - Indianwear-Women,printed viscose round neck womens straight kurta - blue,https://example.com/default-image.jpg,,
2638,Indianwear-Women,AURELIA478 - Indianwear-Women,printed cotton regular fit womens casual culottes - navy,https://example.com/default-image.jpg,,
2639,Indianwear-Women,AURELIA479 - Indianwear-Women,printed cotton round neck womens straight kurta - pink,https://example.com/default-image.jpg,,
2640,Indianwear-Women,AURELIA480 - Indianwear-Women,dyed cotton womens straight kurta - white,https://example.com/default-image.jpg,,
2641,Indianwear-Women,AURELIA481 - Indianwear-Women,solid cotton blend regular fit womens tights - black,https://example.com/default-image.jpg,,
2642,Indianwear-Women,AURELIA482 - Indianwear-Women,dyed cotton round neck womens straight kurta - red,https://example.com/default-image.jpg,,
2643,Indianwear-Women,AURELIA483 - Indianwear-Women,dyed cotton round neck womens ethnic set - red,https://example.com/default-image.jpg,,
2644,Indianwear-Women,AURELIA484 - Indianwear-Women,printed polyester blend regular fit womens tights - gold,https://example.com/default-image.jpg,,
2645,Indianwear-Women,AURELIA485 - Indianwear-Women,solid cotton blend womens casual tights - green,https://example.com/default-image.jpg,,
2646,Indianwear-Women,AURELIA486 - Indianwear-Women,yarn dyed shirt collar straight womens kurta - green,https://example.com/default-image.jpg,,
2647,Westernwear-Women,AYESHA1 - Westernwear-Women,mens peace & love black baseball cap,https://example.com/default-image.jpg,,
2648,Westernwear-Women,AYESHA2 - Westernwear-Women,matte black sequence reusable mask with sitra certified filter,https://example.com/default-image.jpg,,
2649,Indianwear-Women,AYESHA3 - Indianwear-Women,womens black & white stars and striped border scarf,https://example.com/default-image.jpg,,
2650,Indianwear-Women,AYESHA4 - Indianwear-Women,contemporary double shade lurex scarf,https://example.com/default-image.jpg,,
2651,Indianwear-Women,AYESHA5 - Indianwear-Women,brown cheetah printed silk scarf for women,https://example.com/default-image.jpg,,
2652,Indianwear-Women,AYESHA6 - Indianwear-Women,light pink scarf with pastel tassels - multi,https://example.com/default-image.jpg,,
2653,Indianwear-Women,AYESHA7 - Indianwear-Women,ethnic striped scarf with frayed edges,https://example.com/default-image.jpg,,
2654,Indianwear-Women,AYESHA8 - Indianwear-Women,contemporary floral printed pink scarf,https://example.com/default-image.jpg,,
2655,Indianwear-Women,AYESHA9 - Indianwear-Women,contemporary studded border maroon scarf,https://example.com/default-image.jpg,,
2656,Indianwear-Women,AYESHA10 - Indianwear-Women,contemporary abstract printed silk scarf,https://example.com/default-image.jpg,,
2657,Indianwear-Women,AYESHA11 - Indianwear-Women,multicolor triangular printed viscose scarf for girls & women - green,https://example.com/default-image.jpg,,
2658,Indianwear-Women,AYESHA12 - Indianwear-Women,quirky blue with butterflies printed rayon scarf for girls and women - blue,https://example.com/default-image.jpg,,
2659,Indianwear-Women,AYESHA13 - Indianwear-Women,viscose contemporary solid plain stole casual scarf,https://example.com/default-image.jpg,,
2660,Indianwear-Women,AYESHA14 - Indianwear-Women,contemporary floral cherry blossom printed scarf,https://example.com/default-image.jpg,,
2661,Indianwear-Women,AYESHA15 - Indianwear-Women,womens baby pink acrylic muffler with crinkle effect,https://example.com/default-image.jpg,,
2662,Indianwear-Women,AYESHA16 - Indianwear-Women,womens white & pastel blue leopard print lace border scarf,https://example.com/default-image.jpg,,
2663,Indianwear-Women,AYESHA17 - Indianwear-Women,sky blue double colour striped scarf with tassels,https://example.com/default-image.jpg,,
2664,Indianwear-Women,AYESHA18 - Indianwear-Women,womens sea green viscose half lurex scarf with tassels - multi,https://example.com/default-image.jpg,,
2665,Indianwear-Women,AYESHA19 - Indianwear-Women,grey plain scarf for girls & women - multi,https://example.com/default-image.jpg,,
2666,Indianwear-Women,AYESHA20 - Indianwear-Women,beige scarf with golden lurex border & tassels,https://example.com/default-image.jpg,,
2667,Indianwear-Women,AYESHA21 - Indianwear-Women,contemporary heart printed scarf,https://example.com/default-image.jpg,,
2668,Indianwear-Women,AYESHA22 - Indianwear-Women,ethnic embroidered motif scarf,https://example.com/default-image.jpg,,
2669,Indianwear-Women,AYESHA23 - Indianwear-Women,traditional pattern stonewash print blue viscose scarf for girls and women - blue,https://example.com/default-image.jpg,,
2670,Indianwear-Women,AYESHA24 - Indianwear-Women,viscose contemporary solid plain stole casual scarf,https://example.com/default-image.jpg,,
2671,Indianwear-Women,AYESHA25 - Indianwear-Women,multicolor triangular printed viscose scarf for girls & women,https://example.com/default-image.jpg,,
2672,Indianwear-Women,AYESHA26 - Indianwear-Women,ethnic striped scarf with frayed edges,https://example.com/default-image.jpg,,
2673,Indianwear-Women,AYESHA27 - Indianwear-Women,womens brown stripes silver lurex printed viscose scarf - multi,https://example.com/default-image.jpg,,
2674,Indianwear-Women,AYESHA28 - Indianwear-Women,black with multicolor stripes scarf for girls & women - multi,https://example.com/default-image.jpg,,
2675,Indianwear-Women,AYESHA29 - Indianwear-Women,womens multicolor dragonfly printed viscose scarf - multi,https://example.com/default-image.jpg,,
2676,Indianwear-Women,AYESHA30 - Indianwear-Women,contemporary butterfly printed multicolor scarf,https://example.com/default-image.jpg,,
2677,Indianwear-Women,AYESHA31 - Indianwear-Women,purple star printed silk scarf,https://example.com/default-image.jpg,,
2678,Indianwear-Women,AYESHA32 - Indianwear-Women,polka dot print grey viscose scarf for girls and women - grey,https://example.com/default-image.jpg,,
2679,Indianwear-Women,AYESHA33 - Indianwear-Women,contemporary flamingo printed scarf,https://example.com/default-image.jpg,,
2680,Indianwear-Women,AYESHA34 - Indianwear-Women,contemporary butterfly printed multicolor scarf,https://example.com/default-image.jpg,,
2681,Indianwear-Women,AYESHA35 - Indianwear-Women,solid pink rayon scarf with tassels for girls and women - pink,https://example.com/default-image.jpg,,
2682,Indianwear-Women,AYESHA36 - Indianwear-Women,womens blue polka dot printed silk scarf,https://example.com/default-image.jpg,,
2683,Indianwear-Women,AYESHA37 - Indianwear-Women,black flock print viscose scarf for girls & women - multi,https://example.com/default-image.jpg,,
2684,Indianwear-Women,AYESHA38 - Indianwear-Women,black embroided linen scarf for women - multi,https://example.com/default-image.jpg,,
2685,Indianwear-Women,AYESHA39 - Indianwear-Women,beige double color striped scarf with tassels,https://example.com/default-image.jpg,,
2686,Indianwear-Women,AYESHA40 - Indianwear-Women,black & white polka dot scarf,https://example.com/default-image.jpg,,
2687,Indianwear-Women,AYESHA41 - Indianwear-Women,womens multicolor butterfly printed viscose scarf - multi,https://example.com/default-image.jpg,,
2688,Indianwear-Women,AYESHA42 - Indianwear-Women,teal double colour striped scarf with tassels,https://example.com/default-image.jpg,,
2689,Indianwear-Women,AYESHA43 - Indianwear-Women,contemporary studded border light grey scarf,https://example.com/default-image.jpg,,
2690,Indianwear-Women,AYESHA44 - Indianwear-Women,womens red solid plain crush polyester scarf - multi,https://example.com/default-image.jpg,,
2691,Indianwear-Women,AYESHA45 - Indianwear-Women,black with white border pattern rayon scarf with tassels for girls and women - black,https://example.com/default-image.jpg,,
2692,Indianwear-Women,AYESHA46 - Indianwear-Women,white acrylic muffler with crinkle effect,https://example.com/default-image.jpg,,
2693,Indianwear-Women,AYESHA47 - Indianwear-Women,contemporary solid white viscose scarf,https://example.com/default-image.jpg,,
2694,Indianwear-Women,AYESHA48 - Indianwear-Women,dual colored maroon rayon scarf with tassels for girls and women,https://example.com/default-image.jpg,,
2695,Indianwear-Women,AYESHA49 - Indianwear-Women,ethnic embroidered motif scarf,https://example.com/default-image.jpg,,
2696,Indianwear-Women,AYESHA50 - Indianwear-Women,black solid lurex scarf,https://example.com/default-image.jpg,,
2697,Indianwear-Women,AYESHA51 - Indianwear-Women,contemporary geometric triangle printed scarf,https://example.com/default-image.jpg,,
2698,Indianwear-Women,AYESHA52 - Indianwear-Women,womens black scarf with golden lurex border & tassels,https://example.com/default-image.jpg,,
2699,Indianwear-Women,AYESHA53 - Indianwear-Women,viscose contemporary solid plain stole casual scarf,https://example.com/default-image.jpg,,
2700,Indianwear-Women,AYESHA54 - Indianwear-Women,womens black weave printed lurex tassel viscose scarf - multi,https://example.com/default-image.jpg,,
2701,Indianwear-Women,AYESHA55 - Indianwear-Women,quirky grey with butterfly printed rayon scarf for girls and women - grey,https://example.com/default-image.jpg,,
2702,Indianwear-Women,AYESHA56 - Indianwear-Women,grey double shaded scarf with tassels,https://example.com/default-image.jpg,,
2703,Indianwear-Women,AYESHA57 - Indianwear-Women,stone wash grey viscose scarf for girls & women - grey,https://example.com/default-image.jpg,,
2704,Indianwear-Women,AYESHA58 - Indianwear-Women,black and white animal print acrylic muffler,https://example.com/default-image.jpg,,
2705,Indianwear-Women,AYESHA59 - Indianwear-Women,viscose contemporary solid plain stole casual scarf,https://example.com/default-image.jpg,,
2706,Indianwear-Women,AYESHA60 - Indianwear-Women,womens red leaf printed viscose rayon scarf - multi,https://example.com/default-image.jpg,,
2707,Indianwear-Women,AYESHA61 - Indianwear-Women,womens pink motif pattern printed with tassels viscose scarf - multi,https://example.com/default-image.jpg,,
2708,Indianwear-Women,AYESHA62 - Indianwear-Women,red rayon scarf with tassels for girls and women - red,https://example.com/default-image.jpg,,
2709,Indianwear-Women,AYESHA63 - Indianwear-Women,purple leopard patterned scarf,https://example.com/default-image.jpg,,
2710,Indianwear-Women,AYESHA64 - Indianwear-Women,black & white star printed silk scarf,https://example.com/default-image.jpg,,
2711,Indianwear-Women,AYESHA65 - Indianwear-Women,contemporary geometric triangle printed scarf,https://example.com/default-image.jpg,,
2712,Indianwear-Women,AYESHA66 - Indianwear-Women,womens blue flamingo printed white viscose scarf - blue,https://example.com/default-image.jpg,,
2713,Indianwear-Women,AYESHA67 - Indianwear-Women,ethnic embroidered motif scarf,https://example.com/default-image.jpg,,
2714,Indianwear-Women,AYESHA68 - Indianwear-Women,grey & blue double shaded scarf with tassels,https://example.com/default-image.jpg,,
2715,Indianwear-Women,AYESHA69 - Indianwear-Women,set of quirky patterns carbon printed polyester scarf for girls and women - black,https://example.com/default-image.jpg,,
2716,Indianwear-Women,AYESHA70 - Indianwear-Women,plain blue viscose scarf for girls & women - blue,https://example.com/default-image.jpg,,
2717,Indianwear-Women,AYESHA71 - Indianwear-Women,brown geometric shapes printed silk scarf for women,https://example.com/default-image.jpg,,
2718,Jewellery-Women,AYESHA72 - Jewellery-Women,mens set of 3 rugged braided leather bracelets,https://example.com/default-image.jpg,,
2719,Jewellery-Women,AYESHA73 - Jewellery-Women,chunky statement eiffel tower and pearl charms chain-link layered bracelet,https://example.com/default-image.jpg,,
2720,Jewellery-Women,AYESHA74 - Jewellery-Women,chunky chain-link gold-toned circular pendant layered necklace,https://example.com/default-image.jpg,,
2721,Jewellery-Women,AYESHA75 - Jewellery-Women,mens rugged black leather adjustable bracelet with beads metal fish bone and helm charm,https://example.com/default-image.jpg,,
2722,Jewellery-Women,AYESHA76 - Jewellery-Women,contemporary square gun metal black metallic cuff bracelet,https://example.com/default-image.jpg,,
2723,Jewellery-Women,AYESHA77 - Jewellery-Women,womens sliver plated beads drop earrings - multi,https://example.com/default-image.jpg,,
2724,Jewellery-Women,AYESHA78 - Jewellery-Women,contemporary circular rose gold-toned metallic cuff bracelet,https://example.com/default-image.jpg,,
2725,Jewellery-Women,AYESHA79 - Jewellery-Women,statement handcrafted ethnic gold-toned ghungroo choker necklace,https://example.com/default-image.jpg,,
2726,Jewellery-Women,AYESHA80 - Jewellery-Women,star pendant statement gold-toned layered necklace,https://example.com/default-image.jpg,,
2727,Jewellery-Women,AYESHA81 - Jewellery-Women,butterfly pendant statement gold-toned layered necklace,https://example.com/default-image.jpg,,
2728,Jewellery-Women,AYESHA82 - Jewellery-Women,mens rugged black leather adjustable neck piece with a metal anchor pendant,https://example.com/default-image.jpg,,
2729,Jewellery-Women,AYESHA83 - Jewellery-Women,set of four contemporary silver-toned stud earrings,https://example.com/default-image.jpg,,
